"RAZON SOCIAL","POTENCIAL UNO","NOMBRE COMERCIAL",RUC,CONSIGNATARIO,"POSICION ARANCELARIA","CODIGO COMPLEMENTARIO","CODIGO SUPLEMENTARIO","DESCRIPCION POSICION","DESCRIPCION DEL DESPACHO",MARCA,MODELO,REFRENDO,ITEM,DAU,"FECHA DESPACHO","FECHA EMBARQUE","FECHA LLEGADA","FECHA LIQUIDACION","FECHA PAGO","FECHA SALIDA ALMACEN",REGIMEN,"NUMERO MANIFIESTO",MANIFIESTO,"CODIGO DOCUMENTO TRANSPORTE","DOCUMENTO TRANSPORTE",ADUANA,"PAIS ORIGEN","PAIS PROCEDENCIA","PAIS EMBARQUE","PUERTO EMBARQUE","VIA TRANSPORTE",CONTENEDORES,DEPOSITO,"FOB U$S","FLETE U$S","SEGURO U$S","CIF U$S",FACTURA,"VALOR FACTURA U$S","BASE IMPONIBLE U$S","KGS NETO","KGS BRUTO",UNIDADES,"TIPO UNIDAD","PRECIO UNITARIO U$S","CANTIDAD COMERCIAL","UNIDAD COMERCIAL","PRECIO UNITARIO COMERCIAL U$S","TIPO UNIDAD NOMENCLADOR",ADVAL,MONEDA,EMBARCADOR,INCOTERM,"CODIGO LIBERACION","ESTADO MERCADERIA","CLASE MERCADERIA","PAIS DESTINO","TOTAL FOB U$S","TOTAL FLETE U$S","TOTAL SEGURO U$S","TOTAL CIF U$S","TOTAL KGS NETO","TOTAL KGS BRUTO","TOTAL BASE IMPONIBLE","TOTAL CANTIDAD BULTOS","TOTAL AJUSTES","TOTAL OTROS AJUSTES",CLASE,VERIFICADOR,"AGENTE AFIANZADO",NAVE,"AGENCIA TRANSPORTE","EMPRESA TRANSPORTE",AFORADOR,"FECHA AFORO","TIPO AFORO","ACTIVIDAD PRINCIPAL DEL IMPORTADOR","DIRECCION DEL IMPORTADOR","DIRECCION DEL CONSIGNATARIO",CONSOLIDADORA
"AGRIPAC S.A.",,,0990006687001,"AGRIPAC S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA PARA USO AGRICOLA",,,08220141000067338,1,00000408,2014-01-28,0000-00-00,2014-01-28,2014-01-28,2014-01-28,0000-00-00,"IMPORTACION A CONSUMO",EHI140048,CEC201447610039,CEC2014476100390039,EGI140007,HUAQUILLAS,"NO ESPECIFICADO",PERU,PERU,-,CARRETERA,0.00,"05901587-OPERADORA Y CONSOLIDADORA INTERNACIONAL DE CARGA E","90,331.00","12,228.71",131.96,"102,691.67",,0.00,"102,691.67","206,000.00",0.00,"206,055.00","KILOGRAMO BRUTO",0.44,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",OTROS,,ECUADOR,"90,331.00","12,228.71",131.96,"102,691.67","206,000.00",0.00,"102,691.67","4,120.00",0.00,0.00,,,"01907200: ALMEIDA RODRIGUEZ ALEJANDRA VIRGINIA",,,"OPERADORA Y CONSOLIDADORA INTERNACIONAL DE CARGA ECUACARGAS S.A.",,2014-01-28,"AFORO NO ESPECIFICADO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA -",,,02820141000081091,1,481,2014-01-30,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,,,,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","NO ESPECIFICADO","NO ESPECIFICADO",-,CARRETERA,0.00,,"215,127.52",0.00,280.66,"215,408.17",,0.00,0.00,0.00,0.00,"668,679.00","KILOGRAMO BRUTO",0.32,0.00,,0.00,"kg, Kilogramo",0.00,DOL,,,,NUEVO,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,"00000000: NO ESPECIFICADO",,"BALLADARES MEDINA MANUEL ENRIQUE",,,0000-00-00,"NO DETERMINADO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA UREA-",MANUCHAR,,02820141000085196,1,1763,2014-01-31,0000-00-00,2014-01-30,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,CEC2014CNIU5210,YICGYE000012,,"GUAYAQUIL MARITIMO",CHINA,CHINA,CHINA,YINCHUAN,MARITIMO,16.00,"CONTECON GUAYAQUIL S.A.","97,280.00",0.00,170.35,"97,450.35",,0.00,0.00,0.00,0.00,"304,881.59","KILOGRAMO BRUTO",0.32,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"MANUCHAR HONG KONG LIMITED",,,NUEVO,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,080.00",0.00,0.00,,,"00000000: NO ESPECIFICADO","DOVER STRAIT","PROAÑO ADRIAN LUIS FERNANDO","BROOM-ECUADOR S.A.",,0000-00-00,"NO DETERMINADO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"AGRIPAC S.A.",,,0990006687001,"AGRIPAC S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA PARA USO AGRICOLA",,,08220141000083792,1,00000585,2014-01-31,0000-00-00,2014-01-31,2014-01-31,2014-01-31,0000-00-00,"IMPORTACION A CONSUMO",EHI140056,CEC201447610042,CEC2014476100420042,EGI140008,HUAQUILLAS,"NO ESPECIFICADO",PERU,PERU,-,CARRETERA,0.00,"05901587-OPERADORA Y CONSOLIDADORA INTERNACIONAL DE CARGA E","87,344.00","12,228.71",128.12,"99,700.83",,0.00,"99,700.83","206,000.00",0.00,"206,055.00","KILOGRAMO BRUTO",0.42,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",OTROS,,ECUADOR,"87,344.00","12,228.71",128.12,"99,700.83","206,000.00",0.00,"99,700.83","4,120.00",0.00,0.00,,,"01907200: ALMEIDA RODRIGUEZ ALEJANDRA VIRGINIA",,,"OPERADORA Y CONSOLIDADORA INTERNACIONAL DE CARGA ECUACARGAS S.A.",,2014-01-31,"AFORO NO ESPECIFICADO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"FERMAGRI S.A.",,,1791401344001,"1791401344001-FERMAGRI S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA",,,08220141000087460,1,00000200,2014-02-03,2014-01-30,2014-01-31,2014-02-03,2014-02-03,2014-02-04,"IMPORTACION A CONSUMO",PE0000996,CEC201440350316,CEC20144035031600010000,PE0000687,HUAQUILLAS,"NO ESPECIFICADO",PERU,PERU,,CARRETERA,0.00,"05909263-EMPRESA DE BODEGAS BODPUYANGO CIA. LTDA.","100,400.00","8,000.00",456.00,"108,856.00",,0.00,"108,856.00","240,000.00",0.00,"240,024.00","KILOGRAMO BRUTO",0.42,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"CORPORACION MISTI S.A",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",NUEVO,,ECUADOR,"100,400.00","8,000.00",456.00,"108,856.00","240,000.00",0.00,"108,856.00","4,800.00",0.00,0.00,,,"01906284: NAVARRO RAMON ALBERTO DANILO",CBO0914,,"04904035-N. T. A. NUEVO TRANSPORTE DE AMERICA CIA. LTDA.",,2014-02-03,"AFORO NO ESPECIFICADO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"AGRIPAC S.A.",,,0990006687001,"0990006687001-AGRIPAC S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA PARA USA AGRICOLA",,,08220141000092409,1,00000623,2014-02-04,2014-02-03,2014-02-04,2014-02-04,2014-02-04,2014-02-04,"IMPORTACION A CONSUMO",EHI140063,CEC201447610045,CEC20144761004500450000,EGI140009,HUAQUILLAS,"NO ESPECIFICADO",PERU,PERU,,CARRETERA,0.00,"05901587-OPERADORA Y CONSOLIDADORA INTERNACIONAL DE CARGA E","87,344.00","12,228.71",128.12,"99,700.83",,0.00,"99,700.83","206,000.00",0.00,"206,047.00","KILOGRAMO BRUTO",0.42,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",OTROS,,ECUADOR,"87,344.00","12,228.71",128.12,"99,700.83","206,000.00",0.00,"99,700.83","4,120.00",0.00,0.00,,,"01907200: ALMEIDA RODRIGUEZ ALEJANDRA VIRGINIA",PAA7448,,"04904761-OPERADORA Y CONSOLIDADORA INTERNACIONAL DE CARGA ECUACARGAS S.A.",,2014-02-04,"AFORO NO ESPECIFICADO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,"1790580202001-QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,MANUCHAR,,02820141000094367,1,00001740,2014-02-05,2013-10-31,2014-02-04,2014-02-05,2014-02-05,2014-02-08,"IMPORTACION A CONSUMO",99999999999,CEC2014PCIU0002,CEC2014PCIU000220650000,COSU6081123530,"GUAYAQUIL MARITIMO","NO ESPECIFICADO",CHINA,CHINA,CNYIC-YICHANG,MARITIMO,15.00,"05909025-CONTECON GUAYAQUIL S.A.","92,160.00","16,200.00",165.80,"108,525.80",,0.00,"108,525.80","288,000.00",0.00,"288,835.19","KILOGRAMO BRUTO",0.32,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"MANUCHAR HONG KONG LIMITED",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",NUEVO,,ECUADOR,"92,160.00","16,200.00",165.80,"108,525.80","288,000.00",0.00,"108,525.80","5,760.00",0.00,0.00,,,"01909416: LUIS FERNANDO PROANO ADRIAN","KOTA LAMBAI",,"02000002-AGENCIA DEL PACIFICO DELPAC S.A.",,2014-02-05,"AFORO NO ESPECIFICADO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"DELCORP S.A.",,"DELCORP S.A.",0991265414001,"0991265414001-DELCORP S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULADA",INTI,,08220141000096304,1,00000236,2014-02-05,2014-02-03,2014-02-06,2014-02-05,2014-02-05,2014-02-06,"IMPORTACION A CONSUMO",PE0001002,CEC201440350318,CEC20144035031800010000,PE0000689,HUAQUILLAS,"NO ESPECIFICADO",PERU,PERU,,CARRETERA,0.00,"05909263-EMPRESA DE BODEGAS BODPUYANGO CIA. LTDA.","108,000.00","7,200.00",355.35,"115,555.35",,0.00,"115,555.35","240,000.00",0.00,"240,020.00","KILOGRAMO BRUTO",0.45,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",OTROS,,ECUADOR,"108,000.00","7,200.00",355.35,"115,555.35","240,000.00",0.00,"115,555.35","4,800.00",0.00,0.00,,,"01906284: NAVARRO RAMON ALBERTO DANILO",XAF0879,,"04904035-N. T. A. NUEVO TRANSPORTE DE AMERICA CIA. LTDA.",,2014-02-06,"AFORO NO ESPECIFICADO","VENTA AL POR MAYOR DE FERTILIZANTES","V.E. ESTRADA 114 Y BALSAMOS",,
"AGRIPAC S.A.",,,0990006687001,"0990006687001-AGRIPAC S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA PARA USO AGRICOLA",,,08220141000101399,1,00000677,2014-02-07,2014-02-06,2014-02-07,2014-02-07,2014-02-07,2014-02-07,"IMPORTACION A CONSUMO",EHI140073,CEC201447610048,CEC20144761004800480000,EGI140010,HUAQUILLAS,"NO ESPECIFICADO",PERU,PERU,,CARRETERA,0.00,"05901587-OPERADORA Y CONSOLIDADORA INTERNACIONAL DE CARGA E","100,064.00","14,004.37",146.70,"114,215.07",,0.00,"114,215.07","236,000.00",0.00,"236,025.00","KILOGRAMO BRUTO",0.42,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",OTROS,,ECUADOR,"100,064.00","14,004.37",146.70,"114,215.07","236,000.00",0.00,"114,215.07","4,720.00",0.00,0.00,,,"01907200: ALMEIDA RODRIGUEZ ALEJANDRA VIRGINIA",OAA1457,,"04904761-OPERADORA Y CONSOLIDADORA INTERNACIONAL DE CARGA ECUACARGAS S.A.",,2014-02-07,"AFORO NO ESPECIFICADO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"BRENNTAG ECUADOR S.A.",,,0990005087001,"0990005087001-BRENNTAG ECUADOR S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR","SIN MARCA",,02820141000106688,1,01000599,2014-02-10,2014-01-02,2014-02-08,2014-02-10,2014-02-11,2014-02-17,"IMPORTACION A CONSUMO",99999999999,CEC2014MAEU0031,CEC2014MAEU003101070000,867017175,"GUAYAQUIL MARITIMO","NO ESPECIFICADO","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUNVS-NOVOROSSIYSK,MARITIMO,10.00,"05909025-CONTECON GUAYAQUIL S.A.","96,415.59","8,185.00",204.50,"104,805.09",,0.00,"104,805.09","252,750.00",0.00,"252,750.00","KILOGRAMO BRUTO",0.38,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"OJSC AZOT, 301660, TULA REG., NOVOMOSKOVSK, UL. SVYAZI 10, RUSSIAN  FEDERATION",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",NUEVO,,ECUADOR,"96,415.59","8,185.00",204.50,"104,805.09","252,750.00",0.00,"104,805.09",337.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","MAERSK BALI","07908110-MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,2014-02-10,"AFORO NO ESPECIFICADO","9309-OTRAS ACTIVIDADES DE SERVICIO N.C.P.","VIA A DAULE KM 9 5 AV PRINCIPAL S N",,
"FERMAGRI S.A.",,,1791401344001,"1791401344001-FERMAFRI S.A",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA",MISTI,,08220141000108369,1,00000276,2014-02-11,2014-02-06,2014-02-10,2014-02-11,2014-02-11,2014-02-12,"IMPORTACION A CONSUMO",PE0001015,CEC201440350322,CEC20144035032200010000,PE0000693,HUAQUILLAS,"NO ESPECIFICADO",PERU,PERU,,CARRETERA,0.00,"05909263-EMPRESA DE BODEGAS BODPUYANGO CIA. LTDA.","108,700.00","8,000.00",494.00,"117,194.00",,0.00,"117,194.00","260,000.00",0.00,"260,026.00","KILOGRAMO BRUTO",0.42,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"CORPORACION MISTI S.A",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",OTROS,,ECUADOR,"108,700.00","8,000.00",494.00,"117,194.00","260,000.00",0.00,"117,194.00","5,200.00",0.00,0.00,,,"01906284: NAVARRO RAMON ALBERTO DANILO",XAF0879,,"04904035-N. T. A. NUEVO TRANSPORTE DE AMERICA CIA. LTDA.",,2014-02-11,"AFORO NO ESPECIFICADO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"AGRIPAC S.A.",,,0990006687001,"0990006687001-AGRIPAC S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA PARA USO AGRICOLA",,,08220141000109629,1,00000736,2014-02-11,2014-02-10,2014-02-11,2014-02-11,2014-02-11,2014-02-11,"IMPORTACION A CONSUMO",EHI140081,CEC201447610050,CEC20144761005000500000,EGI140011,HUAQUILLAS,"NO ESPECIFICADO",PERU,PERU,,CARRETERA,0.00,"05901587-OPERADORA Y CONSOLIDADORA INTERNACIONAL DE CARGA E","100,064.00","14,004.37",146.70,"114,215.07",,0.00,"114,215.07","236,000.00",0.00,"236,031.00","KILOGRAMO BRUTO",0.42,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",OTROS,,ECUADOR,"100,064.00","14,004.37",146.70,"114,215.07","236,000.00",0.00,"114,215.07","4,720.00",0.00,0.00,,,"01907200: ALMEIDA RODRIGUEZ ALEJANDRA VIRGINIA",PAA7448,,"04904761-OPERADORA Y CONSOLIDADORA INTERNACIONAL DE CARGA ECUACARGAS S.A.",,2014-02-11,"AFORO NO ESPECIFICADO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"IMPORTEN CIA LTDA",,,0791753295001,"0791753295001-IMPORTEN CIA. LTDA.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,08220141000110468,1,00000294,2014-02-11,2014-02-08,2014-02-10,2014-02-11,2014-02-12,2014-02-12,"IMPORTACION A CONSUMO",EC-0211-14,CEC201430360128,CEC20143036012801280000,EC-128-14,HUAQUILLAS,"NO ESPECIFICADO",PERU,PERU,,CARRETERA,0.00,"05909263-EMPRESA DE BODEGAS BODPUYANGO CIA. LTDA.","53,400.00","2,250.00",212.62,"55,862.62",,0.00,"55,862.62","120,000.00",0.00,"120,030.00","KILOGRAMO BRUTO",0.44,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"INKAFERT S.A.C.",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",OTROS,,ECUADOR,"53,400.00","2,250.00",212.62,"55,862.62","120,000.00",0.00,"55,862.62","2,400.00",0.00,0.00,,,"01906284: NAVARRO RAMON ALBERTO DANILO",OAF0916,,"04903036-CERAMICAS ARSILCO CIA. LTDA.",,2014-02-12,"AFORO NO ESPECIFICADO",9993-OTROS,"NAPOLEONMERA NRO 3208 Y SAN MARTIN",,
"DELCORP S.A.",,"DELCORP S.A.",0991265414001,"0991265414001-DELCORP S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULADA",GAVILON,,08220141000112722,1,00000304,2014-02-12,2014-02-11,2014-02-12,2014-02-12,2014-02-12,2014-02-13,"IMPORTACION A CONSUMO","PE 0001028",CEC201440350325,CEC20144035032500010000,PE0000696,HUAQUILLAS,"NO ESPECIFICADO",PERU,PERU,,CARRETERA,0.00,"05909263-EMPRESA DE BODEGAS BODPUYANGO CIA. LTDA.","121,500.00","7,200.00",399.77,"129,099.77",,0.00,"129,099.77","270,000.00",0.00,"270,030.00","KILOGRAMO BRUTO",0.45,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",OTROS,,ECUADOR,"121,500.00","7,200.00",399.77,"129,099.77","270,000.00",0.00,"129,099.77","5,400.00",0.00,0.00,,,"01906284: NAVARRO RAMON ALBERTO DANILO",EAF0726,,"04904035-N. T. A. NUEVO TRANSPORTE DE AMERICA CIA. LTDA.",,2014-02-13,"AFORO NO ESPECIFICADO","VENTA AL POR MAYOR DE FERTILIZANTES","V.E. ESTRADA 114 Y BALSAMOS",,
"AGRIPAC S.A.",,,0990006687001,"0990006687001-AGRIPAC S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA",,,02820141000118297,1,00000708,2014-02-14,2014-01-20,2014-02-16,2014-02-14,2014-02-14,2014-02-19,"IMPORTACION A CONSUMO",99999999999,CEC2014MAEU0037,CEC2014MAEU003702260000,867102710,"GUAYAQUIL MARITIMO","NO ESPECIFICADO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,73.00,"05909025-CONTECON GUAYAQUIL S.A.","738,790.38","139,748.59",966.39,"879,505.38",,0.00,"879,505.38","2,085,800.00",0.00,"2,090,436.00","KILOGRAMO BRUTO",0.35,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AGRONOVA EUROPE AG",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",NUEVO,,ECUADOR,"738,790.38","139,748.59",966.39,"879,505.38","2,085,800.00",0.00,"879,505.38","2,318.00",0.00,0.00,,,"01900613: BALLADARES MEDINA MANUEL ENRIQUE","OCEAN PROMISE","07908110-MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,2014-02-18,"AFORO NO ESPECIFICADO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"RODRIGUEZ ESPINOSA JOSE LUIS",,,1714192646001,"1714192646001-RODRIGUEZ ESPINOSA JOSE LUIS",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,08220141000124516,1,00000416,2014-02-18,2014-02-13,2014-02-14,2014-02-18,2014-02-18,2014-02-18,"IMPORTACION A CONSUMO",0000905,CEC201488060018,CEC20148806001806640000,0000664,HUAQUILLAS,"NO ESPECIFICADO",PERU,PERU,,CARRETERA,0.00,"05909263-EMPRESA DE BODEGAS BODPUYANGO CIA. LTDA.","40,100.00","2,500.00",174.73,"42,774.73",,0.00,"42,774.73","89,618.00",0.00,"89,780.00","KILOGRAMO BRUTO",0.45,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"INKAFERT S.A.C.",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",OTROS,,ECUADOR,"40,100.00","2,500.00",174.73,"42,774.73","89,618.00",0.00,"42,774.73","1,800.00",0.00,0.00,,,"01906284: NAVARRO RAMON ALBERTO DANILO",B0G794,,"04908806-FERNANDEZ AGILA PATRICIO JAVIER",,2014-02-18,"AFORO NO ESPECIFICADO","9309-OTRAS ACTIVIDADES DE SERVICIO N.C.P.","NAPOLEON MERA S N Y SAN MARTIN",,
"IMPORTEN CIA LTDA",,,0791753295001,"0791753295001-IMPORTEN CIA. LTDA.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,08220141000127768,1,00000455,2014-02-19,2014-02-15,2014-02-17,2014-02-19,2014-02-19,2014-02-20,"IMPORTACION A CONSUMO",EC-0247-14,CEC201430360149,CEC20143036014901490000,EC-149-14,HUAQUILLAS,"NO ESPECIFICADO",PERU,PERU,,CARRETERA,0.00,"05909263-EMPRESA DE BODEGAS BODPUYANGO CIA. LTDA.","40,330.80","2,269.20",173.75,"42,773.75",,0.00,"42,773.75","89,050.00",0.00,"89,080.00","KILOGRAMO BRUTO",0.45,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"INKAFERT S.A.C.",,"0640-IVA 0 SEMILLAS ,BULBOS,PLANTAS,ESQUEJES,RAICES VIVAS. CUANDO CONCURRAN LAS CIRCUNSTANCIAS LEGALES DEL ART. 55 LRTI #4",OTROS,,ECUADOR,"40,330.80","2,269.20",173.75,"42,773.75","89,050.00",0.00,"42,773.75","1,800.00",0.00,0.00,,,"01906284: NAVARRO RAMON ALBERTO DANILO",OAF0916,,"04903036-CERAMICAS ARSILCO CIA. LTDA.",,2014-02-19,"AFORO NO ESPECIFICADO",9993-OTROS,"NAPOLEONMERA NRO 3208 Y SAN MARTIN",,
