"RAZON SOCIAL","POTENCIAL UNO","NOMBRE COMERCIAL",RUC,CONSIGNATARIO,"POSICION ARANCELARIA","CODIGO COMPLEMENTARIO","CODIGO SUPLEMENTARIO","DESCRIPCION POSICION","DESCRIPCION DEL DESPACHO",MARCA,MODELO,REFRENDO,ITEM,DAU,"FECHA DESPACHO","FECHA EMBARQUE","FECHA LLEGADA","FECHA LIQUIDACION","FECHA PAGO","FECHA SALIDA ALMACEN",REGIMEN,"NUMERO MANIFIESTO",MANIFIESTO,"CODIGO DOCUMENTO TRANSPORTE","DOCUMENTO TRANSPORTE",ADUANA,"PAIS ORIGEN","PAIS PROCEDENCIA","PAIS EMBARQUE","PUERTO EMBARQUE","VIA TRANSPORTE",CONTENEDORES,DEPOSITO,"FOB U$S","FLETE U$S","SEGURO U$S","CIF U$S",FACTURA,"VALOR FACTURA U$S","BASE IMPONIBLE U$S","KGS NETO","KGS BRUTO",UNIDADES,"TIPO UNIDAD","PRECIO UNITARIO U$S","CANTIDAD COMERCIAL","UNIDAD COMERCIAL","PRECIO UNITARIO COMERCIAL U$S","TIPO UNIDAD NOMENCLADOR",ADVAL,MONEDA,EMBARCADOR,INCOTERM,"CODIGO LIBERACION","ESTADO MERCADERIA","CLASE MERCADERIA","PAIS DESTINO","TOTAL FOB U$S","TOTAL FLETE U$S","TOTAL SEGURO U$S","TOTAL CIF U$S","TOTAL KGS NETO","TOTAL KGS BRUTO","TOTAL BASE IMPONIBLE","TOTAL CANTIDAD BULTOS","TOTAL AJUSTES","TOTAL OTROS AJUSTES",CLASE,VERIFICADOR,"AGENTE AFIANZADO",NAVE,"AGENCIA TRANSPORTE","EMPRESA TRANSPORTE",AFORADOR,"FECHA AFORO","TIPO AFORO","ACTIVIDAD PRINCIPAL DEL IMPORTADOR","DIRECCION DEL IMPORTADOR","DIRECCION DEL CONSIGNATARIO",CONSOLIDADORA
"FERMAGRI S.A.",,,1791401344001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA","SIN MARCA","SIN MODELO",02820241000537449,1,,2024-03-14,2023-12-23,2024-03-17,2024-03-14,2024-03-14,2024-03-26,"IMPORTACION A CONSUMO",,CEC202477890019,CEC20247789001900060000,7P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","303,923.94",0.00,"1,462.03","305,385.97",I-24-0000119,"303,923.94","415,903.78","1,105,178.00",0.00,"1,105,178.00","KILOGRAMO BRUTO",0.28,"1,105.18",TM,275.00,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"303,923.94",0.00,"1,462.03","305,385.97","1,105,178.00",0.00,"415,903.78",0.00,0.00,0.00,,,"01777880: ALBARRACIN S.A.","30 AGUSTOS M","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"SOLVESA ECUADOR S.A",,,0990839557001,"SOLVESA ECUADOR S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA, UREA PRILADA","SIN MARCA","SIN MODELO",02820241000586117,1,,2024-03-20,2024-02-02,2024-03-29,2024-04-30,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,CEC202477890024,CEC20247789002400070000,8P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","240,755.91",0.00,284.82,"241,040.72",I-24-0000796,"240,755.91","318,040.72","77,000.00",0.00,"770,000.00","KILOGRAMO BRUTO",0.31,"770,000.00",KG,0.31,"kg, Kilogramo",0.00,DOL,"NITRON GROUP CORPORATION",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"240,755.91",0.00,284.82,"241,040.72","77,000.00",0.00,"318,040.72",0.00,0.00,0.00,,,"01777779: JIMENEZ QUIROZ BORIS LENIN",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CASUARINA 100 Y VIA A DAULE, GUAYAQUIL",,
"PRECISAGRO S.A.",,,1792522005001,"PRECISAGRO S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA, UREA PERLADA","SIN MARCA","SIN MODELO",02820241000592669,1,,2024-03-21,2024-01-26,2024-03-29,2024-03-21,2024-03-22,0000-00-00,"IMPORTACION A CONSUMO",,CEC202477890024,CEC20247789002400040000,3G,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","507,160.50",0.00,0.00,"507,160.50",G01-00760,"507,160.50","673,810.50","1,650,000.00",0.00,"1,650,000.00","KILOGRAMO BRUTO",0.31,"1,650.00",TM,307.37,"kg, Kilogramo",0.00,DOL,"GLOBAL FERTILIZER TRADING COMPANY LIMITED",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"880,138.50",0.00,0.00,"880,138.50","3,000,000.00",0.00,"1,183,138.50",0.00,0.00,0.00,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.","ERIVERA-RIVERA HERNANDEZ ELENA LISBETH",0000-00-00,"AFORO FISICO INTRUSIVO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
"PRECISAGRO S.A.",,,1792522005001,"PRECISAGRO S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRANULAR","SIN MARCA","SIN MODELO",02820241000592669,2,,2024-03-21,2024-01-26,2024-03-29,2024-03-21,2024-03-22,0000-00-00,"IMPORTACION A CONSUMO",,CEC202477890024,CEC20247789002400040000,3G,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","372,978.00",0.00,0.00,"372,978.00",G02-00065,"372,978.00","509,328.00","1,350,000.00",0.00,"1,350,000.00","KILOGRAMO BRUTO",0.28,"1,350.00",TM,276.28,"kg, Kilogramo",0.00,DOL,"GLOBAL FERTILIZER TRADING COMPANY LIMITED",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.","ERIVERA-RIVERA HERNANDEZ ELENA LISBETH",0000-00-00,"AFORO FISICO INTRUSIVO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
"FERMAGRI S.A.",,,1791401344001,"FERMAGRI S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA","UREA PRILADA A GRANEL","SIN MODELO",02820241000593927,1,,2024-03-21,2024-02-02,2024-03-29,2024-03-21,2024-03-21,0000-00-00,"IMPORTACION A CONSUMO",,CEC202477890024,CEC20247789002400060000,2P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","1,021,350.00",0.00,"13,513.50","1,034,863.50",I-24-0000458,"1,021,350.00","1,364,863.50","3,300,000.00",0.00,"3,300,000.00","KILOGRAMO BRUTO",0.31,"3,300.00",TM,309.50,"kg, Kilogramo",0.00,DOL,NITRON,CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,021,350.00",0.00,"13,513.50","1,034,863.50","3,300,000.00",0.00,"1,364,863.50",0.00,0.00,0.00,,,"01777880: ALBARRACIN S.A.",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERMAGRI S.A.",,,1791401344001,"FERMAGRI S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA","SIN MARCA","SIN MODELO",02820241000594395,1,,2024-03-21,2024-01-26,2024-03-27,2024-03-21,2024-03-21,0000-00-00,"IMPORTACION A CONSUMO",,CEC202477890023,CEC20247789002300040000,1G,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","725,956.00",0.00,"3,290.20","729,246.19",I-24-0000292,"725,956.00","949,246.19","2,200,000.00",0.00,"2,200,000.00","KILOGRAMO BRUTO",0.33,"2,200.00",TM,329.98,"kg, Kilogramo",0.00,DOL,"NITRON GROUP CORPORATION",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"725,956.00",0.00,"3,290.20","729,246.19","2,200,000.00",0.00,"949,246.19",0.00,0.00,0.00,,,"01777880: ALBARRACIN S.A.",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.","GJIMENEZ-JIMENEZ CHICAY GLENDA ESPERANZA",0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERMAGRI S.A.",,,1791401344001,"FERMAGRI S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA","SIN MARCA","SIN MODELO",02820241000594452,1,,2024-03-21,2024-02-02,2024-03-27,2024-03-21,2024-03-21,0000-00-00,"IMPORTACION A CONSUMO",,CEC202477890023,CEC20247789002300050000,1P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","660,000.00",0.00,"8,800.00","668,800.00",I-24-0000457,"660,000.00","888,800.00","2,200,000.00",0.00,"2,200,000.00","KILOGRAMO BRUTO",0.30,"2,200.00",TM,300.00,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"660,000.00",0.00,"8,800.00","668,800.00","2,200,000.00",0.00,"888,800.00",0.00,0.00,0.00,,,"01777880: ALBARRACIN S.A.",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","GRANULAR UREA IN BULK, IN BULK",NITRON,"SIN MODELO",02820241000608542,1,,2024-03-22,2024-01-26,2024-03-27,2024-04-30,0000-00-00,2024-03-29,"IMPORTACION A CONSUMO",,CEC202477890023,CEC20247789002300010000,2G,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","486,128.50",0.00,686.32,"486,814.81",I-24-0000293,"486,128.50","629,814.81","1,430,000.00",0.00,"1,430,000.00","KILOGRAMO BRUTO",0.34,"1,430.00",TM,339.95,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"486,128.50",0.00,686.32,"486,814.81","1,430,000.00",0.00,"629,814.81",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","PRILLED UREA IN BULK, IN BULK",NITRON,"SIN MODELO",02820241000617219,1,,2024-03-24,2024-02-02,2024-03-27,2024-04-30,0000-00-00,2024-03-29,"IMPORTACION A CONSUMO",,CEC202477890023,CEC20247789002300020000,3P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","1,754,500.00",0.00,"2,451.18","1,756,951.12",I-24-0000461,"1,754,500.00","2,306,951.25","5,500,000.00",0.00,"5,500,000.00","KILOGRAMO BRUTO",0.32,"5,500.00",TM,319.00,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,875,340.00",0.00,"2,641.77","1,877,981.75","5,880,000.00",0.00,"2,466,361.75",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","PRILLED UREA IN BULK, IN BULK",NITRON,"SIN MODELO",02820241000617219,2,,2024-03-24,2024-02-02,2024-03-27,2024-04-30,0000-00-00,2024-03-29,"IMPORTACION A CONSUMO",,CEC202477890023,CEC20247789002300020000,3P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","120,840.00",0.00,190.59,"121,030.59",I-24-0000837,"120,840.00","159,410.59","380,000.00",0.00,"380,000.00","KILOGRAMO BRUTO",0.32,380.00,TM,318.00,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",DAP,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA SA",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PARA USO AGRICOLA",NITRON,"SIN MODELO",02820241000621359,1,,2024-03-25,2024-02-02,2024-03-27,2024-03-25,2024-03-25,0000-00-00,"IMPORTACION A CONSUMO",,CEC202477890023,CEC20247789002300060000,7P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","347,413.00",0.00,"2,382.66","349,795.66",I-24-0000795,"347,413.00","459,795.66","1,100,000.00",0.00,"1,100,000.00","KILOGRAMO BRUTO",0.32,"1,100.00",TM,315.83,"kg, Kilogramo",0.00,DOL,"NITRON GROUP CORPORATION",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"347,413.00",0.00,"2,382.66","349,795.66","1,100,000.00",0.00,"459,795.66",0.00,0.00,0.00,,,"01777833: CORADUANAS",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.","GJIMENEZ-JIMENEZ CHICAY GLENDA ESPERANZA",0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA SA",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PARA USO AGRICOLA",NITRON,"SIN MODELO",02820241000621390,1,,2024-03-25,2024-01-26,2024-03-27,2024-03-25,2024-03-25,0000-00-00,"IMPORTACION A CONSUMO",,CEC202477890023,CEC20247789002300070000,4G,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","159,797.59",0.00,"1,079.66","160,877.25",DI-24-0000797,"159,797.59","208,347.05","474,698.00",0.00,"474,698.00","KILOGRAMO BRUTO",0.34,474.70,TM,336.63,"kg, Kilogramo",0.00,DOL,"NITRON GROUP CORPORATION",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"429,101.59",0.00,"2,899.18","432,000.78","1,274,698.00",0.00,"559,470.56",0.00,0.00,0.00,,,"01777833: CORADUANAS",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA SA",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PARA USO AGRICOLA",NITRON,"SIN MODELO",02820241000621390,2,,2024-03-25,2024-01-26,2024-03-27,2024-03-25,2024-03-25,0000-00-00,"IMPORTACION A CONSUMO",,CEC202477890023,CEC20247789002300070000,4G,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","269,304.00",0.00,"1,819.52","271,123.53",I-24-0000798,"269,304.00","351,123.53","800,000.00",0.00,"800,000.00","KILOGRAMO BRUTO",0.34,800.00,TM,336.63,"kg, Kilogramo",0.00,DOL,"NITRON GROUP CORPORATION",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01777833: CORADUANAS",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA, PRILLED UREA IN BULK",NITRON,"SIN MODELO",02820241000623312,1,,2024-03-25,2024-02-02,2024-03-29,2024-03-25,2024-03-25,0000-00-00,"IMPORTACION A CONSUMO",,CEC202477890024,CEC20247789002400010000,4P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","1,031,811.00",0.00,"1,906.53","1,033,717.50",I-24-0000459,"1,031,811.00","1,363,717.50","3,300,000.00",0.00,"3,300,000.00","KILOGRAMO BRUTO",0.31,"3,300,000.00",KG,0.31,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,031,811.00",0.00,"1,906.53","1,033,717.50","3,300,000.00",0.00,"1,363,717.50",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA, PRILLED UREA IN BULK",NITRON,"SIN MODELO",02820241000623320,1,,2024-03-25,2024-02-02,2024-03-29,2024-03-25,2024-03-25,0000-00-00,"IMPORTACION A CONSUMO",,CEC202477890024,CEC20247789002400020000,5P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","1,031,811.00",0.00,"1,906.53","1,033,717.50",I-24-0000460,"1,031,811.00","1,363,717.50","3,300,000.00",0.00,"3,300,000.00","KILOGRAMO BRUTO",0.31,"3,300,000.00",KG,0.31,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,031,811.00",0.00,"1,906.53","1,033,717.50","3,300,000.00",0.00,"1,363,717.50",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO",VERILA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
