"RAZON SOCIAL","POTENCIAL UNO","NOMBRE COMERCIAL",RUC,CONSIGNATARIO,"POSICION ARANCELARIA","CODIGO COMPLEMENTARIO","CODIGO SUPLEMENTARIO","DESCRIPCION POSICION","DESCRIPCION DEL DESPACHO",MARCA,MODELO,REFRENDO,ITEM,DAU,"FECHA DESPACHO","FECHA EMBARQUE","FECHA LLEGADA","FECHA LIQUIDACION","FECHA PAGO","FECHA SALIDA ALMACEN",REGIMEN,"NUMERO MANIFIESTO",MANIFIESTO,"CODIGO DOCUMENTO TRANSPORTE","DOCUMENTO TRANSPORTE",ADUANA,"PAIS ORIGEN","PAIS PROCEDENCIA","PAIS EMBARQUE","PUERTO EMBARQUE","VIA TRANSPORTE",CONTENEDORES,DEPOSITO,"FOB U$S","FLETE U$S","SEGURO U$S","CIF U$S",FACTURA,"VALOR FACTURA U$S","BASE IMPONIBLE U$S","KGS NETO","KGS BRUTO",UNIDADES,"TIPO UNIDAD","PRECIO UNITARIO U$S","CANTIDAD COMERCIAL","UNIDAD COMERCIAL","PRECIO UNITARIO COMERCIAL U$S","TIPO UNIDAD NOMENCLADOR",ADVAL,MONEDA,EMBARCADOR,INCOTERM,"CODIGO LIBERACION","ESTADO MERCADERIA","CLASE MERCADERIA","PAIS DESTINO","TOTAL FOB U$S","TOTAL FLETE U$S","TOTAL SEGURO U$S","TOTAL CIF U$S","TOTAL KGS NETO","TOTAL KGS BRUTO","TOTAL BASE IMPONIBLE","TOTAL CANTIDAD BULTOS","TOTAL AJUSTES","TOTAL OTROS AJUSTES",CLASE,VERIFICADOR,"AGENTE AFIANZADO",NAVE,"AGENCIA TRANSPORTE","EMPRESA TRANSPORTE",AFORADOR,"FECHA AFORO","TIPO AFORO","ACTIVIDAD PRINCIPAL DEL IMPORTADOR","DIRECCION DEL IMPORTADOR","DIRECCION DEL CONSIGNATARIO",CONSOLIDADORA
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","PRILLED UREA, PRILLED",FERTCOM,"SIN MODELO",02820231001104439,1,,2023-07-17,2023-06-25,2023-07-26,2023-08-31,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,CEC202377890066,CEC20237789006600020000,9,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","1,556,390.00",0.00,"2,080.38","1,558,470.38",CI-250623-FC-FACL-1,"1,556,390.00","1,558,470.38","5,500,000.00",0.00,"5,500,000.00","KILOGRAMO BRUTO",0.28,"5,500.00",TM,282.98,"kg, Kilogramo",0.00,DOL,"FERTCOM L.L.C",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,556,390.00",0.00,"2,080.38","1,558,470.38","5,500,000.00",0.00,"1,558,470.38",0.00,0.00,"350,625.00",,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","STAR HYDRUS","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"PRECISAGRO S.A.",,,1792522005001,"PRECISAGRO S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, UREA","SIN MARCA","SIN MODELO",02820231001127460,1,,2023-07-20,2023-06-25,2023-07-26,2023-07-20,2023-07-21,0000-00-00,"IMPORTACION A CONSUMO",,CEC202377890066,CEC20237789006600060000,ECU-01,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","494,983.50",0.00,"4,949.83","499,933.34",FG1-00340,"494,983.50","499,933.34","1,650,000.00",0.00,"1,650,000.00","KILOGRAMO BRUTO",0.30,"1,650.00",TM,299.99,"kg, Kilogramo",0.00,DOL,"INCOFE S.A.S.",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"494,983.50",0.00,"4,949.83","499,933.34","1,650,000.00",0.00,"499,933.34",0.00,0.00,"105,187.50",,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","STAR HYDRUS","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PRILLED UREA",FERTCOM,"SIN MODELO",02820231001130464,1,,2023-07-21,2023-06-25,2023-07-26,2023-07-21,2023-07-21,0000-00-00,"IMPORTACION A CONSUMO",,CEC202377890066,CEC20237789006600040000,7,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","636,570.00",0.00,"1,089.09","637,659.06",CI-250623-FC-FP-1,"636,570.00","638,759.06","2,200,000.00",0.00,"2,200,000.00","KILOGRAMO BRUTO",0.29,"2,200,000.00",KG,0.29,"kg, Kilogramo",0.00,DOL,"FERTCOM LLC FZ",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"636,570.00",0.00,"1,089.09","637,659.06","2,200,000.00",0.00,"638,759.06",0.00,0.00,"140,250.00",,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","STAR HYDRUS","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.","PALOPEZ-LOPEZ POTES PAMELA ELIZABETH",0000-00-00,"AFORO DOCUMENTAL","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, GRANULAR UREA",FERTCOM,"SIN MODELO",02820231001130493,1,,2023-07-21,2023-06-25,2023-07-26,2023-07-21,2023-07-21,0000-00-00,"IMPORTACION A CONSUMO",,CEC202377890066,CEC20237789006600050000,11,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","629,475.00",0.00,"1,070.16","630,545.19",CI-250623-FC-FP-2,"629,475.00","631,595.19","2,100,000.00",0.00,"2,100,000.00","KILOGRAMO BRUTO",0.30,"2,100,000.00",KG,0.30,"kg, Kilogramo",0.00,DOL,"FERTCOM LLC FZ",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"629,475.00",0.00,"1,070.16","630,545.19","2,100,000.00",0.00,"631,595.19",0.00,0.00,"133,875.00",,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","STAR HYDRUS","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERMAGRI S.A.",,,1791401344001,"FERMAGRI S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA","UREA GRANULAR","SIN MODELO",02820231001144508,1,,2023-07-23,2023-06-25,2023-07-26,2023-07-23,2023-07-24,0000-00-00,"IMPORTACION A CONSUMO",,CEC202377890066,CEC20237789006600070000,5,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUULU-UST-LUGA,MARITIMO,0.00,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","576,786.00",0.00,"7,117.11","583,903.12",CI-250623-FC-FM-1,"576,786.00","583,903.12","2,100,000.00",0.00,"2,100,000.00","KILOGRAMO BRUTO",0.27,"2,100.00",TM,274.66,"kg, Kilogramo",0.00,DOL,"FERTCOM LLC FZ",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"576,786.00",0.00,"7,117.11","583,903.12","2,100,000.00",0.00,"583,903.12",0.00,0.00,"134,925.00",,,"01777880: ALBARRACIN S.A.","STAR HYDRUS","02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"HECTOR FERNANDO YUMISACA VIMOS",,,0604633446001,"YUMISACA VIMOS HECTOR FERNANDO",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA 46., SIN CARACTERISTICA",CHEMCOLA,"SIN MODELO",02820231001359948,1,,2023-08-23,2023-06-21,2023-08-22,2023-08-23,2023-08-24,2023-08-28,"IMPORTACION A CONSUMO",,CEC2023WHLU5642,CEC2023WHLU564211960001,COSU6358740950,"GUAYAQUIL MARITIMO",CHINA,CHINA,CHINA,CNTXG-TIANJINXINGANG,MARITIMO,1.00,"05906960-NAPORTEC S.A.","11,760.00","1,014.67",117.60,"12,892.27",GY230316M,"32,452.00","11,877.60","21,000.00",0.00,420.00,"KILOGRAMO BRUTO",28.00,420.00,SAC,28.00,"kg, Kilogramo",0.00,DOL,chemcola,FOB,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"32,452.00","2,800.01",324.52,"35,576.53","28,000.00",0.00,"32,776.52",0.00,0.00,0.00,,,"01777779: JIMENEZ QUIROZ BORIS LENIN","WAN HAI 611",,"02777839-COSCO SHIPPING LINES ECUADOR CIA. LTDA.","JVZAMORA-ZAMORA ESCOBAR JOFFRE VICENTE",0000-00-00,"AFORO FISICO INTRUSIVO",9993-OTROS,"SAN ANTONIO",,"ALLTRANSCARGOCORP S.A."
"PRECISAGRO S.A.",,,1792522005001,"PRECISAGRO S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRA 46N 800KG","SIN MARCA",1002000317,02820231001453671,1,,2023-09-06,2023-08-31,2023-09-09,2023-09-06,2023-09-07,2023-09-11,"IMPORTACION A CONSUMO",,CEC2023ONEU0028,CEC2023ONEU002890850001,HLCUBO2230822538,"GUAYAQUIL MARITIMO",CHINA,COLOMBIA,COLOMBIA,COBUN-BUENAVENTURA,MARITIMO,11.00,"05907400-INARPI S.A.","143,376.30",0.00,0.00,"143,376.30",FE1299,"143,376.30","143,750.91","290,400.00",0.00,"291,560.00","KILOGRAMO BRUTO",0.49,290.40,TM,493.72,"kg, Kilogramo",0.00,DOL,"PRECISAGRO S.A.S.",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"143,376.30",0.00,0.00,"143,376.30","290,400.00",0.00,"143,750.91",0.00,0.00,"6,600.79",,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","SEASPAN BELLWETHER",,"02777827-HAPAG-LLOYD ECUADOR S.A.",,0000-00-00,"AFORO AUTOMATICO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,"ALLTRANSCARGOCORP S.A."
"PRECISAGRO S.A.",,,1792522005001,"PRECISAGRO S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRA 46N 1000KG","SIN MARCA",1002000323,02820231001482264,1,,2023-09-11,2023-09-05,2023-09-12,2023-09-11,2023-09-12,2023-09-17,"IMPORTACION A CONSUMO",,CEC2023ONEU0029,CEC2023ONEU002990830001,HLCUBO2230838201,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",COLOMBIA,COLOMBIA,COBUN-BUENAVENTURA,MARITIMO,11.00,"05907400-INARPI S.A.","111,437.37",0.00,0.00,"111,437.37",FE1864,"111,437.37","111,734.37","297,000.00",0.00,"297,960.00","KILOGRAMO BRUTO",0.37,297.00,TM,375.21,"kg, Kilogramo",0.00,DOL,"PRECISAGRO S.A.S.",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"111,437.37",0.00,0.00,"111,437.37","297,000.00",0.00,"111,734.37",0.00,0.00,"6,602.31",,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","SEASPAN BEYOND",,"02777827-HAPAG-LLOYD ECUADOR S.A.",,0000-00-00,"AFORO AUTOMATICO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,"ALLTRANSCARGOCORP S.A."
"PRECISAGRO S.A.",,,1792522005001,"PRECISAGRO S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRA 46N 1000KG","SIN MARCA",1002000323,02820231001490067,1,,2023-09-12,2023-09-07,2023-09-13,2023-09-12,2023-09-13,2023-09-15,"IMPORTACION A CONSUMO",,CEC2023HLCU0828,CEC2023HLCU082891680001,HLCUBO2230841085,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",COLOMBIA,COLOMBIA,COBUN-BUENAVENTURA,MARITIMO,11.00,"05907400-INARPI S.A.","111,437.37",0.00,0.00,"111,437.37",FE1953,"111,437.37","111,734.37","297,000.00",0.00,"297,970.00","KILOGRAMO BRUTO",0.37,297.00,TM,375.21,"kg, Kilogramo",0.00,DOL,"PRECISAGRO S.A.S.",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"111,437.37",0.00,0.00,"111,437.37","297,000.00",0.00,"111,734.37",0.00,0.00,"6,602.31",,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","EMMA A",,"02777827-HAPAG-LLOYD ECUADOR S.A.",,0000-00-00,"AFORO AUTOMATICO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,"ALLTRANSCARGOCORP S.A."
"PRECISAGRO S.A.",,,1792522005001,"PRECISAGRO S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRA 46N 1000KG","SIN MARCA",1002000323,02820231001498888,1,,2023-09-13,2023-09-12,2023-09-14,2023-09-13,2023-09-15,2023-09-18,"IMPORTACION A CONSUMO",,CEC2023CMAU0203,CEC2023CMAU020300360001,BGA0378141,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",COLOMBIA,COLOMBIA,COBUN-BUENAVENTURA,MARITIMO,11.00,"05907400-INARPI S.A.","67,069.77",0.00,0.00,"67,069.77",FE11470,"121,719.42","67,256.09","162,000.00",0.00,"162,589.59","KILOGRAMO BRUTO",0.41,162.00,TM,414.01,"kg, Kilogramo",0.00,DOL,"PRECISAGRO S.A.S.",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"121,719.42",0.00,0.00,"121,719.42","294,000.00",0.00,"122,057.54",0.00,0.00,"6,600.13",,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","CMA CGM PREGOLIA",,"02901118-CMA-CGM ECUADOR S.A.",,0000-00-00,"AFORO AUTOMATICO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,"ALLTRANSCARGOCORP S.A."
"PRECISAGRO S.A.",,,1792522005001,"PRECISAGRO S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRA 46N 800KG","SIN MARCA",1002000317,02820231001498888,2,,2023-09-13,2023-09-12,2023-09-14,2023-09-13,2023-09-15,2023-09-18,"IMPORTACION A CONSUMO",,CEC2023CMAU0203,CEC2023CMAU020300360001,BGA0378141,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",COLOMBIA,COLOMBIA,COBUN-BUENAVENTURA,MARITIMO,11.00,"05907400-INARPI S.A.","54,649.65",0.00,0.00,"54,649.65",FE11470,"121,719.42","54,801.45","132,000.00",0.00,"132,480.41","KILOGRAMO BRUTO",0.41,132.00,TM,414.01,"kg, Kilogramo",0.00,DOL,"PRECISAGRO S.A.S.",CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","CMA CGM PREGOLIA",,"02901118-CMA-CGM ECUADOR S.A.",,0000-00-00,"AFORO AUTOMATICO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,"ALLTRANSCARGOCORP S.A."
"PRECISAGRO S.A.",,,1792522005001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, UREA","SIN MARCA","SIN MODELO",02820231001576324,1,,2023-09-25,0000-00-00,0000-00-00,2023-09-25,2023-09-26,0000-00-00,"IMPORTACION A CONSUMO",,,,,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",DESCONOCIDO,DESCONOCIDO,,"NO ESPECIFICADO",0.00,,"601,418.38",0.00,"6,014.18","607,432.56",FG1-00431,"601,418.38","607,432.56","2,299,000.00",0.00,"2,299,000.00","KILOGRAMO BRUTO",0.26,"2,299.00",TM,261.60,"kg, Kilogramo",0.00,DOL,"INCOFE S.A.S.",DAP,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"948,998.38",0.00,"9,489.98","958,488.38","4,099,000.00",0.00,"958,488.38",0.00,0.00,"229,134.09",,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.",,,,,0000-00-00,"AFORO AUTOMATICO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
"PRECISAGRO S.A.",,,1792522005001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, UREA","SIN MARCA","SIN MODELO",02820231001576324,3,,2023-09-25,0000-00-00,0000-00-00,2023-09-25,2023-09-26,0000-00-00,"IMPORTACION A CONSUMO",,,,,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",DESCONOCIDO,DESCONOCIDO,,"NO ESPECIFICADO",0.00,,"209,280.00",0.00,"2,092.80","211,372.80",FG1-00507,"209,280.00","211,372.80","800,000.00",0.00,"800,000.00","KILOGRAMO BRUTO",0.26,800.00,TM,261.60,"kg, Kilogramo",0.00,DOL,"INCOFE S.A.S.",DAP,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.",,,,,0000-00-00,"AFORO AUTOMATICO",9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA A GRANEL, PRILLED UREA IN BULK","SIN MARCA","SIN MODELO",02820231001658574,1,,2023-10-05,2023-09-11,2023-10-22,2023-10-05,2023-10-06,0000-00-00,"IMPORTACION A CONSUMO",,CEC202377890078,CEC20237789007800040000,2P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","1,476,592.75",0.00,"1,415.21","1,478,008.00",I-23-0004393,"1,476,592.75","1,478,008.00","4,080,000.00",0.00,"4,080,000.00","KILOGRAMO BRUTO",0.36,"4,080.00",TM,361.91,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,476,592.75",0.00,"1,415.21","1,478,008.00","4,080,000.00",0.00,"1,478,008.00",0.00,0.00,"265,200.00",,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.",LAGONDA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, PRILLED UREA IN BULK UREA PRILADA A GRANEL","SIN MARCA","SIN MODELO",02820231001658897,1,,2023-10-05,2023-08-25,2023-10-22,2023-10-05,2023-10-06,0000-00-00,"IMPORTACION A CONSUMO",,CEC202377890078,CEC20237789007800020000,1P,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05777783-STOREOCEAN S.A.","1,088,580.00",0.00,"1,042.91","1,089,622.88",I-23-0004493,"1,088,580.00","1,089,622.88","3,000,000.00",0.00,"3,000,000.00","KILOGRAMO BRUTO",0.36,"3,000.00",TM,362.86,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,088,580.00",0.00,"1,042.91","1,089,622.88","3,000,000.00",0.00,"1,089,622.88",0.00,0.00,"195,000.00",,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.",LAGONDA,"02777789-HANSAMARITIME S.A.","02777789-HANSAMARITIME S.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
