"RAZON SOCIAL","POTENCIAL UNO","NOMBRE COMERCIAL",RUC,CONSIGNATARIO,"POSICION ARANCELARIA","CODIGO COMPLEMENTARIO","CODIGO SUPLEMENTARIO","DESCRIPCION POSICION","DESCRIPCION DEL DESPACHO",MARCA,MODELO,REFRENDO,ITEM,DAU,"FECHA DESPACHO","FECHA EMBARQUE","FECHA LLEGADA","FECHA LIQUIDACION","FECHA PAGO","FECHA SALIDA ALMACEN",REGIMEN,"NUMERO MANIFIESTO",MANIFIESTO,"CODIGO DOCUMENTO TRANSPORTE","DOCUMENTO TRANSPORTE",ADUANA,"PAIS ORIGEN","PAIS PROCEDENCIA","PAIS EMBARQUE","PUERTO EMBARQUE","VIA TRANSPORTE",CONTENEDORES,DEPOSITO,"FOB U$S","FLETE U$S","SEGURO U$S","CIF U$S",FACTURA,"VALOR FACTURA U$S","BASE IMPONIBLE U$S","KGS NETO","KGS BRUTO",UNIDADES,"TIPO UNIDAD","PRECIO UNITARIO U$S","CANTIDAD COMERCIAL","UNIDAD COMERCIAL","PRECIO UNITARIO COMERCIAL U$S","TIPO UNIDAD NOMENCLADOR",ADVAL,MONEDA,EMBARCADOR,INCOTERM,"CODIGO LIBERACION","ESTADO MERCADERIA","CLASE MERCADERIA","PAIS DESTINO","TOTAL FOB U$S","TOTAL FLETE U$S","TOTAL SEGURO U$S","TOTAL CIF U$S","TOTAL KGS NETO","TOTAL KGS BRUTO","TOTAL BASE IMPONIBLE","TOTAL CANTIDAD BULTOS","TOTAL AJUSTES","TOTAL OTROS AJUSTES",CLASE,VERIFICADOR,"AGENTE AFIANZADO",NAVE,"AGENCIA TRANSPORTE","EMPRESA TRANSPORTE",AFORADOR,"FECHA AFORO","TIPO AFORO","ACTIVIDAD PRINCIPAL DEL IMPORTADOR","DIRECCION DEL IMPORTADOR","DIRECCION DEL CONSIGNATARIO",CONSOLIDADORA
"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,0991352937001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,028201010078525,1,16865485,2010-08-26,2010-07-24,2010-08-25,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001469,,1,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION",RUNVS-NOVOROSSIYSK,MARITIMO,0.00,,"4,776,444.00","964,938.19","17,975.55","5,759,357.50",,0.00,0.00,"16,082,303.00","16,082,303.00","16,082,303.00",,0.30,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"4,776,444.00","964,938.19","17,975.55","5,759,357.50","16,082,303.00","16,082,303.00",0.00,1.00,0.00,0.00,"SIN ENVASAR O SIN EMPAQUETAR",ADUANA,"01900730: BENITEZ CONTRERAS PABLO MARIANO","IVS NIGHTJAR","CARVIGO S.A.","AGENCIA NO REGULAR",,0000-00-00,"AFORO DOCUMENTAL","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","AV. SAN JUAN BOSCO Y LA N GUASMO FERTISA (VIA PUERTO MARITIMO)",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,0991441336001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA 46 %-PARA USO AGRICOLA",,,082201010007614,1,16954596,2010-09-28,2010-09-28,2010-09-30,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,008000,,EGI/10/0154,HUAQUILLAS,"RUSSIAN FEDERATION",PERU,PERU,PEPAI-PAITA,CARRETERA,0.00,,"68,400.00","4,800.00",292.80,"73,492.80",,0.00,0.00,"180,000.00","180,360.00","180,360.00",,0.38,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"68,400.00","4,800.00",292.80,"73,492.80","180,000.00","180,360.00",0.00,"3,600.00",0.00,0.00,BOLSA,ADUANA,"01907027: AGUILAR MOLINA IGNACIA BERENICE",,"ECUACARGAS TRANSPORTISTA","ECUACARGAS TRANSPORTISTA",,0000-00-00,"AFORO FISICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,0991441336001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA 46 %-PARA USO AGRICOLA",,,082201010007616,1,16955030,2010-09-28,2010-09-28,2010-09-30,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,008066,,000135,HUAQUILLAS,"RUSSIAN FEDERATION",PERU,PERU,PEPAI-PAITA,CARRETERA,0.00,,"68,400.00","7,200.00",302.40,"75,902.40",,0.00,0.00,"180,000.00","180,360.00","180,360.00",,0.38,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"68,400.00","7,200.00",302.40,"75,902.40","180,000.00","180,360.00",0.00,"3,600.00",0.00,0.00,BOLSA,ADUANA,"01907027: AGUILAR MOLINA IGNACIA BERENICE",,"TRUCKS AND MOTORS DEL PERU S.A.C.","TRUCKS AND MOTORS DEL PERU S.A.C.",,0000-00-00,"AFORO DOCUMENTAL","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"MERCK C A","MERCK C.A.",,1790001024001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA CRIST. EMPROVE PH EUR,BP,USP,JP",,,055201010048603,6,16977652,2010-10-07,2010-09-29,2010-09-30,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,008663,,0FRA02037052,QUITO,GERMANY,GERMANY,GERMANY,DEFRA-FRANKFURT/MAIN,AEREA,0.00,,228.26,64.70,1.18,294.14,,0.00,0.00,11.40,15.00,15.00,,15.22,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"MERCK S.A.",,"Sin aplicación de Liberación (Norma genérica)",NUEVO,,ECUADOR,"3,187.84","2,300.75",16.47,"5,505.06",501.87,533.40,0.00,47.00,0.00,0.00,"CAJA («BOX»)",ADUANA,"A0000037: VEGA EGAS APARICIO VICENTE",5645,"KUEHNE & NAGEL",KLM,,0000-00-00,"AFORO DOCUMENTAL","5231-VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICIN","AVENIDA ELOY ALFARO N34 194 Y CATALINA ALDAZ EDIFICIO CORPORATIVO 194 PISO 8",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,0991441336001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA 46 %-PARA USO AGRICOLA",,,082201010007826,1,16978595,2010-10-07,2010-10-05,2010-10-06,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,008250,,000139,HUAQUILLAS,"RUSSIAN FEDERATION",PERU,PERU,PEPAI-PAITA,CARRETERA,0.00,,"79,800.00","8,400.00",352.80,"88,552.80",,0.00,0.00,"210,000.00","210,420.00","210,420.00",,0.38,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"79,800.00","8,400.00",352.80,"88,552.80","210,000.00","210,420.00",0.00,"4,200.00",0.00,0.00,BOLSA,ADUANA,"01907027: AGUILAR MOLINA IGNACIA BERENICE","TRUCKS AND MOTORS DEL PER","TRUCKS AND MOTORS DEL PERU S.A.C.","TRUCKS AND MOTORS DEL PERU S.A.C.",,0000-00-00,"AFORO DOCUMENTAL","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,0991441336001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA 46 %-PARA USO AGRICOLA",,,082201010007882,1,16985257,2010-10-11,2010-10-06,2010-10-07,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,008266,,PE/0190/2010-0391,HUAQUILLAS,"RUSSIAN FEDERATION",PERU,PERU,PEPAI-PAITA,CARRETERA,0.00,,"34,200.00","2,550.00",147.00,"36,897.00",,0.00,0.00,"90,000.00","90,180.00","90,180.00",,0.38,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"34,200.00","2,550.00",147.00,"36,897.00","90,000.00","90,180.00",0.00,"1,800.00",0.00,0.00,BOLSA,ADUANA,"01907027: AGUILAR MOLINA IGNACIA BERENICE",,"TRANSPORTE INTERNACIONAL INTEGRADO S.A.","TRANSPORTE INTERNACIONAL INTEGRADO S.A.",,0000-00-00,"AFORO DOCUMENTAL","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,0991441336001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA 46 %-PARA USO AGRICOLA",,,082201010007969,1,16992591,2010-10-13,2010-10-13,2010-10-15,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,008402,,000149,HUAQUILLAS,"RUSSIAN FEDERATION",PERU,PERU,PEPAI-PAITA,CARRETERA,0.00,,"79,800.00","8,400.00",352.80,"88,552.80",,0.00,0.00,"210,000.00","210,420.00","210,420.00",,0.38,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"79,800.00","8,400.00",352.80,"88,552.80","210,000.00","210,420.00",0.00,"4,200.00",0.00,0.00,BOLSA,ADUANA,"01907027: AGUILAR MOLINA IGNACIA BERENICE",,"TRUCKS AND MOTORS DEL PERU S.A.C.","TRUCKS AND MOTORS DEL PERU S.A.C.",,0000-00-00,"AFORO FISICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,0991441336001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA 46 %-PARA USO AGRICOLA",,,082201010008115,1,17008086,2010-10-19,2010-10-19,2010-10-20,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,008569,,000156,HUAQUILLAS,"RUSSIAN FEDERATION",PERU,PERU,PEPAI-PAITA,CARRETERA,0.00,,"57,000.00","6,000.00",252.00,"63,252.00",,0.00,0.00,"150,000.00","150,300.00","150,300.00",,0.38,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"GAVILON PERU S.R.L.",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"57,000.00","6,000.00",252.00,"63,252.00","150,000.00","150,300.00",0.00,"3,000.00",0.00,0.00,BOLSA,ADUANA,"01907027: AGUILAR MOLINA IGNACIA BERENICE",,"TRUCKS AND MOTORS DEL PERU S.A.C.","TRUCKS AND MOTORS DEL PERU S.A.C.",,0000-00-00,"AFORO DOCUMENTAL","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"DELCORP S.A.","FERTILIZANTES ECUATORIANOS C.A. FERTISA","DELCORP S.A.",0991265414001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","PRILLED UREA",,,028201010104378,1,17055365,2010-11-05,2010-10-10,2010-11-08,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001957,,2,"GUAYAQUIL MARITIMO",UKRAINE,UKRAINE,UKRAINE,UAYUZ-YUZHNYY,MARITIMO,0.00,,"2,279,112.00","343,200.00","5,244.62","2,627,556.50",,0.00,0.00,"6,600,000.00","6,600,000.00","6,600,000.00",,0.35,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"2,279,112.00","343,200.00","5,244.62","2,627,556.50","6,600,000.00","6,600,000.00",0.00,1.00,0.00,0.00,"SÓLIDO A GRANEL, PARTÍCULAS GRANDES (NÓDULOS)",ADUANA,"A0000006: MACOBSA S.A.",,"TRANSOCEANICA CIA. LTDA.","AGENCIA NO REGULAR",,0000-00-00,"AFORO DOCUMENTAL","VENTA AL POR MAYOR DE FERTILIZANTES","V.E. ESTRADA 114 Y BALSAMOS",,
"AGRIPAC S.A.","FERTILIZANTES ECUATORIANOS C.A. FERTISA",,0990006687001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA",,,028201010104844,1,17058532,2010-11-08,2010-10-10,2010-11-08,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001957,,1,"GUAYAQUIL MARITIMO",UKRAINE,UKRAINE,UKRAINE,UAYUZ-YUZHNYY,MARITIMO,0.00,,"2,279,112.00","343,200.00","4,457.93","2,626,770.00",,0.00,0.00,"6,600,000.00","6,600,000.00","6,600,000.00",,0.35,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"2,279,112.00","343,200.00","4,457.93","2,626,770.00","6,600,000.00","6,600,000.00",0.00,1.00,0.00,0.00,"SÓLIDO A GRANEL, PARTÍCULAS FINAS (POLVOS)",ADUANA,"01900613: BALLADARES MEDINA MANUEL ENRIQUE",,"TRANSOCEANICA CIA. LTDA.","AGENCIA NO REGULAR",,0000-00-00,"AFORO FISICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.","FERTILIZANTES ECUATORIANOS C.A. FERTISA",,0991441336001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA 46% PERLADA",,,028201010107757,1,17076777,2010-11-12,2010-10-10,2010-11-08,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,001957,,3,"GUAYAQUIL MARITIMO",UKRAINE,UKRAINE,UKRAINE,UAYUZ-YUZHNYY,MARITIMO,0.00,,"2,425,497.75","400,399.62","11,303.59","2,837,201.00",,0.00,0.00,"7,699,993.00","7,699,993.00","7,699,993.00",,0.32,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"2,425,497.75","400,399.62","11,303.59","2,837,201.00","7,699,993.00","7,699,993.00",0.00,1.00,0.00,0.00,"SIN ENVASAR O SIN EMPAQUETAR",ADUANA,"01903863: RIVERA BAJAÑA JORGE RIGOBERTO","SOFIE BULKER","TRANSOCEANICA CIA. LTDA.","AGENCIA NO REGULAR",,0000-00-00,"AFORO DOCUMENTAL","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"MERCK C A","MERCK C.A.",,1790001024001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA P.A. ACS,REAG. PH EUR",,,055201010057192,22,17101118,2010-11-22,2010-11-15,2010-11-16,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,010085,,0FRA02043354,QUITO,GERMANY,GERMANY,GERMANY,DEFRA-FRANKFURT/MAIN,AEREA,0.00,,33.37,14.77,0.14,48.28,,0.00,0.00,3.12,3.50,3.50,,9.53,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"MERCK KGAA",,"Sin aplicación de Liberación (Norma genérica)",NUEVO,,ECUADOR,"8,078.80","3,401.27",34.44,"11,514.51",715.91,806.00,0.00,52.00,0.00,0.00,SURTIDO,ADUANA,"A0000037: VEGA EGAS APARICIO VICENTE",5645,"KUEHNE & NAGEL",KLM,,0000-00-00,"AFORO DOCUMENTAL","5231-VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICIN","AVENIDA ELOY ALFARO N34 194 Y CATALINA ALDAZ EDIFICIO CORPORATIVO 194 PISO 8",,
"MERCK C A","MERCK C.A.",,1790001024001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA EN PERLAS EMPROVE USP",,,055201010061225,70,17164609,2010-12-13,2010-12-05,2010-12-06,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,011103,,0FRA02045417,QUITO,GERMANY,GERMANY,GERMANY,DEFRA-FRANKFURT/MAIN,AEREA,0.00,,108.26,7.51,0.38,116.15,,0.00,0.00,1.20,1.50,1.50,,72.17,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"MERCK KGAA",,"Sin aplicación de Liberación (Norma genérica)",NUEVO,,ECUADOR,"24,861.32","3,957.48",86.46,"28,905.26",582.97,790.60,0.00,136.00,0.00,0.00,CARTÓN,ADUANA,"A0000037: VEGA EGAS APARICIO VICENTE",5645,"KUEHNE & NAGEL",KLM,,0000-00-00,"AFORO DOCUMENTAL","5231-VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICIN","AVENIDA ELOY ALFARO N34 194 Y CATALINA ALDAZ EDIFICIO CORPORATIVO 194 PISO 8",,
"LABORATORIOS ASOCIADOS ZUMBA S A","DISTRIBUIDORA TECNICA C. LTDA. DISTECNICA",,0990650381001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA REAGENT",,,028201010121833,26,17188457,2010-12-20,2010-11-21,2010-12-15,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,002064,,HLCUBC1101105888,"GUAYAQUIL MARITIMO",SPAIN,SPAIN,SPAIN,VEBLA-BARCELONA,MARITIMO,1.00,,77.40,55.91,0.67,133.98,,0.00,0.00,167.49,167.49,6.00,,12.90,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"SCHARLAB, SL",,"Sin aplicación de Liberación (Norma genérica)",NUEVO,,ECUADOR,"43,678.24","4,640.31",378.94,"48,697.49","13,902.00","13,902.00",0.00,"1,175.00",0.00,0.00,CARTÓN,ADUANA,"A0000036: QUEVEDO CORDERO ESTEBAN AMADOR",COLUMBA,"TRANSOCEANICA CIA. LTDA.","HAPAG LLOYD",,0000-00-00,"AFORO DOCUMENTAL","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KENNEDY VIEJA CALLE UNICA 110 Y AV SAN JORGE",,
"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,0991352937001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)",UREA,,,028201010123084,1,17198385,2010-12-23,2010-11-04,2010-12-19,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,002203,,14,"GUAYAQUIL MARITIMO",BELARUS,LITHUANIA,LITHUANIA,LTKLJ-KLAIPEDA,MARITIMO,0.00,,"3,461,400.00","450,000.00","12,246.10","3,923,646.00",,0.00,0.00,"9,000,000.00","9,000,000.00","9,000,000.00",,0.38,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"3,461,400.00","450,000.00","12,246.10","3,923,646.00","9,000,000.00","9,000,000.00",0.00,1.00,0.00,0.00,"SIN ENVASAR O SIN EMPAQUETAR",ADUANA,"01900730: BENITEZ CONTRERAS PABLO MARIANO","HENRY OLDENDORFF","CARVIGO S.A.","AGENCIA NO REGULAR",,0000-00-00,"AFORO DOCUMENTAL","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","AV. SAN JUAN BOSCO Y LA N GUASMO FERTISA (VIA PUERTO MARITIMO)",,
"QUEZADA CABRERA KLEBER MODESTO","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,0704244276001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA-GRANULADA PARA USO AGRICOLA",,,082201010010019,1,17207079,2010-12-28,2010-12-27,2010-12-27,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,010506,,001729,HUAQUILLAS,PERU,PERU,PERU,PETBP-TUMBES,CARRETERA,0.00,,"10,360.00",320.00,25.00,"10,705.00",,0.00,0.00,"37,000.00","37,100.00","37,100.00",,0.28,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"NOBLECILLA DIOSES AU",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"10,360.00",320.00,25.00,"10,705.00","37,000.00","37,100.00",0.00,740.00,0.00,0.00,SACO,ADUANA,"A0000019: COLMENARES CASTRO NICOLAS VINICIO",,"ECUASUR CIA.LTDA..","ECUASUR CIA.LTDA..",,0000-00-00,"AFORO DOCUMENTAL",,"EL ORO ECUADOR S/N Y MERA PARRALES",,
"QUEZADA CABRERA KLEBER MODESTO","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,0704244276001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA-GRANULADA PARA USO INDUSTRIAL",,,082201110000088,1,17229167,2011-01-05,2011-01-04,2011-01-05,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,000060,,001730,HUAQUILLAS,PERU,PERU,PERU,PETBP-TUMBES,CARRETERA,0.00,,"11,200.00",320.00,25.00,"11,545.00",,0.00,0.00,"40,000.00","40,080.00","40,080.00",,0.28,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"NOBLECILLA DIOSES AU",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"11,200.00",320.00,25.00,"11,545.00","40,000.00","40,080.00",0.00,800.00,0.00,0.00,SACO,ADUANA,"A0000019: COLMENARES CASTRO NICOLAS VINICIO",,"ECUASUR CIA.LTDA..","ECUASUR CIA.LTDA..",,0000-00-00,"AFORO DOCUMENTAL",,"EL ORO ECUADOR S/N Y MERA PARRALES",,
"AGRIPAC S.A.","SERVICIOS AGRICOLAS SOCIEDAD ANONIMA COMERCIAL SERVAGRO",,0990006687001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PERLADA",,,028201110004862,1,17248204,2011-01-13,2010-12-19,2011-01-13,0000-00-00,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,000091,,2,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",LATVIA,LATVIA,LVRIX-RIGA,MARITIMO,0.00,,"3,718,121.00","390,362.50","6,984.42","4,115,468.00",,0.00,0.00,"9,350,000.00","9,350,000.00","9,350,000.00",,0.40,0.00,,0.00,"kg, Kilogramo",0.00,DOL,"AMEROPA AG",,"IVA 0 semillas ,bulbos,plantas,esquejes,raices vivas. cuando concurran las circunstancias legales del Art. 55 LRTI #4",NUEVO,,ECUADOR,"3,718,121.00","390,362.50","6,984.42","4,115,468.00","9,350,000.00","9,350,000.00",0.00,1.00,0.00,0.00,"SÓLIDO A GRANEL, PARTÍCULAS FINAS (POLVOS)",ADUANA,"01900613: BALLADARES MEDINA MANUEL ENRIQUE",,"INVESTAMAR S.A.","AGENCIA NO REGULAR",,0000-00-00,"AFORO FISICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
